movie_name,movie_genre,movie_side_genre
Aftershock,Horror,
According to Greta,Drama,
Shrek the Musical,Music,
Sexo Profundo,Drama,
11/11/2011,Horror,
Rape Zombie: Lust of the Dead 3,Horror,
Corona Zombies,Horror,
Emmanuelle: Queen of Sados,Crime,
Ruby & Quentin,Comedy,
Trespass Against Us,Action,
Aline,Drama,
Sniper: Reloaded,War,
The Wizard of Lies,Crime,
The Perfect Dictatorship,Drama,
Rogue Warfare,Action,
Manhunt,Action,
Celebrity Sex Tape,Comedy,
Occupation: Rainfall,Science Fiction,
Scooby-Doo! Meets the Boo Brothers,Animation,
Elisa & Marcela,Drama,
The Monster,Horror,
El Cid,Action,
A Christmas Prince: The Royal Baby,Romance,
Avalon High,Fantasy,
Planetarium,Drama,
Taylor Swift: The 1989 World Tour - Live,Music,
Kabhi Khushi Kabhie Gham,Comedy,
Adventures of Bailey: The Lost Puppy,Family,
Detective Conan: The Fourteenth Target,Crime,
La Belle Noiseuse,Drama,
Semper Fi,Drama,
Bordertown,Crime,
Womb,Romance,
Walking Out,Adventure,
Riki-Oh: The Story of Ricky,Comedy,
Little Lips,Drama,
2012: Ice Age,Action,
3 Ninjas Knuckle Up,Family,
Bram Stoker's Van Helsing,Horror,
The Count of Monte-Cristo,Adventure,
Coming Home in the Dark,Thriller,
Pirates of the Caribbean: Tales of the Code – Wedlocked,Adventure,
Gintama: The Movie,Action,
Kung Fu Dunk,Action,
Manny,Documentary,
Doraemon: Nobita's Chronicle of the Moon Exploration,Animation,
Veinteañera,Comedy,
 Divorciada y Fantástica,Comedy,
The Little Witch,Family,
Mi Prima La Sexóloga,Comedy,
Echelon Conspiracy,Action,
Diary of a Sex Addict,Drama,
Robot,Action,
Thale,Horror,
Donovan's Reef,Adventure,
Pirates of Silicon Valley,Drama,
Serial (Bad) Weddings 2,Comedy,
Violence in a Women's Prison,Action,
Ace Ventura Jr: Pet Detective,Comedy,
Satan's Slaves,Horror,
Santa Paws 2: The Santa Pups,Family,
The Gauntlet,Drama,
Our Times,Romance,
Persecuted,Thriller,
My Little Pony: A Very Minty Christmas,Animation,
Mannequin Two: On the Move,Fantasy,
Splendor in the Grass,Drama,
Amazing Love,Drama,
Dream Factory,Drama,
Angela's Christmas,Animation,
The Swan Princess: A Royal Family Tale,Family,
Agatha and the Curse of Ishtar,Crime,
Five Nights at Freddy's: Forgotten Memories,Horror,
Lolly-Madonna XXX,Drama,
Children of the Corn IV: The Gathering,Horror,
Tesla,Drama,
Dolphin Reef,Documentary,
Assassination Classroom: Graduation,Science Fiction,
Return To Zootopia,Animation,
Mickey's Trailer,Animation,
Emanuelle Around the World,Adventure,
Double D Dude Ranch,Western,
Good Kill,Drama,
Perfect Strangers,Drama,
Survive the Night,Action,
Green Street Hooligans 2,Crime,
Boogeyman 3,Horror,
City of Lies,Crime,
Goon: Last of the Enforcers,Comedy,
Suicide Club,Drama,
Cro Minion,Animation,
Yakuza Princess,Action,
Asphalt Burning,Action,
Foster,Comedy,
Detective Conan: Captured in Her Eyes,Animation,
50 to 1,Comedy,
Wolf Creek 2,Horror,
Macross Frontier: The Wings of Goodbye,Action,
Invasion of Astro-Monster,Action,
American Factory,Documentary,
The Muppets' Wizard of Oz,Family,
Irina Palm,Drama,
Un Dios prohibido,Drama,
Julius Caesar,War,
The Vampire Lovers,Horror,
Before I Met You,Drama,
Exists,Horror,
SeaFood,Animation,
The Story of O,Drama,
Shaolin Wooden Men,Action,
Shinobi: Heart Under Blade,Action,
Gemma Bovery,Romance,
The Battle at Lake Changjin,Drama,
Madame Claude,Crime,
Break,Thriller,
Happiness Ever After,Romance,
God of Gamblers,Action,
Damien: Omen II,Horror,
The F**k-It List,Comedy,
The Sandman,Horror,
The Swimming Pool,Crime,
3 Idiotas,Family,
Children of the Corn III: Urban Harvest,Thriller,
The Other Side of the Door,Thriller,
Dungeons & Dragons: Wrath of the Dragon God,Action,
Casper Meets Wendy,Family,
Begotten,Fantasy,
Riphagen the Untouchable,Drama,
Baaghi,Action,
God of Gamblers' Return,Action,
Blue Summer,Romance,
Wander,Thriller,
Little Big Soldier,Action,
The Wrong Trousers,Animation,
The Phantom Carriage,Drama,
The Week Of,Comedy,
Toc Toc,Comedy,
Monday,Drama,
Seal Team Eight: Behind Enemy Lines,Action,
Black Eagle,Action,
Love and Beans,Drama,
The Librarian: Return to King Solomon's Mines,Fantasy,
The Good Boss,Comedy,
Universal Soldier II: Brothers in Arms,Action,
Black Emanuelle,Drama,
Sleeping With My Student,Thriller,
Last Moment of Clarity,Thriller,
Pornography,War,
The Land Before Time X: The Great Longneck Migration,Animation,
How High 2,Comedy,
Monster High: Electrified,Family,
I Hope They Serve Beer in Hell,Comedy,
Crocodile 2: Death Swamp,Horror,
The Magnificent One,Action,
Lady Snowblood,Action,
Beyond the Ultimate Spin: The Making of 'Spider-Man',Documentary,
The Snow Queen,Animation,
New Kung Fu Cult Master 2,Action,
Supercop 2,Action,
Werewolf: The Beast Among Us,Drama,
Holiday in the Sun,Adventure,
The Silence of the Marsh,Thriller,
Growing Fangs,Drama,
Mackenna's Gold,Adventure,
Alibi.com,Comedy,
Black Sabbath,Horror,
I Could Never Be Your Woman,Comedy,
Maximum Conviction,Action,
The Diabolical,Horror,
Highlander: The Source,Action,
Necronomicon,Horror,
From Within,Horror,
The Archer,Action,
2012 Doomsday,Action,
Battlestar Galactica: The Plan,Science Fiction,
Asterix in Britain,Family,
F*&% the Prom,Comedy,
Doraemon: The New Record of Nobita's Spaceblazer,Animation,
Holiday in the Wild,Romance,
Young Detective Dee: Rise of the Sea Dragon,Action,
Enchanted Kingdom,Documentary,
The Perfect Wedding,Thriller,
Blood Out,Action,
Octonauts and the Caves of Sac Actun,Family,
Hibiki,Action,
Sisters on Track,Documentary,
The Fury of a Patient Man,Thriller,
High Flying Romance,Romance,
The Professionals,Western,
Mysterious Island,Adventure,
Lupin III: The First,Adventure,
Rip Tide,Family,
Tess,Drama,
Crazy Hong Kong,Adventure,
Yu-Gi-Oh! 3D: Bonds Beyond Time,Animation,
Wheelman,Action,
This Girl's Life,Drama,
Rogue City,Crime,
Svaha: The Sixth Finger,Mystery,
Every Breath You Take,Thriller,
Recoil,Action,
Zombie Flesh Eaters,Horror,
Please Stand By,Comedy,
Dagon,Fantasy,
Tailgate,Thriller,
The Warriors Gate,Action,
 Lies and Death,Drama,
X: The Movie,Action,
Clownhouse,Horror,
The Duellists,Drama,
The Tunnel,Thriller,
I Am Vengeance: Retaliation,Action,
Mayhem,Action,
The Manor,Horror,
Gurren Lagann the Movie: Childhood's End,Action,
Last Shift,Horror,
The Bar,Horror,
Häxan,Documentary,
Bears,Documentary,
Frenemies,Drama,
¡Three Amigos!,Comedy,
Halloweentown High,Adventure,
Hansel and Gretel Get Baked,Horror,
Buddha 2: The Endless Journey,Animation,
The Absent-Minded Professor,Comedy,
The Proud Family Movie,TV Movie,
The Howling: Reborn,Horror,
Northanger Abbey,Romance,
Mahjong Nights,Thriller,
M.F.A.,Thriller,
22/Jul,History,
Battle Royale II: Requiem,Action,
Realive,Science Fiction,
Larceny,Action,
Paris Is Burning,Documentary,
Kung Fu Panda: Secrets of the Masters,Animation,
Purpose of Reunion,Romance,
Our Meal for Tomorrow,Drama,
The Guernsey Literary & Potato Peel Pie Society,Romance,
Why Did You Kill Me?,Documentary,
Slayers Gorgeous,Animation,
Summer of 85,Romance,
The Reluctant Dragon,Fantasy,
Rise of the Footsoldier: Origins,Crime,
Enemies Closer,Thriller,
Dark Tide,Thriller,
Don’t Leave Home,Thriller,
Dolls,Drama,
Shogun Assassin,Action,
I Am Wrath,Action,
The Prince & Me 2: The Royal Wedding,Romance,
Charlatan,Drama,
Buddy's Mom,Drama,
Shadow,Action,
Hibernatus,Comedy,
Pleasure Shop on the Avenue,Thriller,
Two Brothers,Adventure,
Wasp Network,Drama,
The Hallow,Fantasy,
Ring of the Nibelungs,Action,
Ebirah,Science Fiction,
 Horror of the Deep,Science Fiction,
Ted Bundy: American Boogeyman,Thriller,
A Vigilante,Thriller,
Office Romance,Comedy,
All My Friends Hate Me,Horror,
1BR,Thriller,
Burnout,Action,
Middle School: The Worst Years of My Life,Family,
Gangster Land,Thriller,
The Ramen Girl,Romance,
Dolphin Tale 2,Family,
Enron: The Smartest Guys in the Room,Documentary,
Detective Conan: The Eleventh Striker,Mystery,
Another 9 1/2 Weeks,Drama,
A Merry Friggin' Christmas,Comedy,
The Blackout,Thriller,
War of the Worlds 2: The Next Wave,Action,
The Wing or the Thigh?,Comedy,
Picture of Beauty,Drama,
Welcome to the Sticks,Comedy,
An Easy Girl,Comedy,
Madame,Drama,
Once Upon a Time in High School,Romance,
Be with You,Drama,
Wicked City,Animation,
Curious George: Royal Monkey,Animation,
Cries and Whispers,Drama,
Christmas Wedding Planner,Romance,
Cinderella's Hot Night,Fantasy,
Into the Blue 2: The Reef,Action,
Foodfight!,Animation,
Blunt Force Trauma,Action,
Kids Return,Drama,
Beware the Slenderman,Crime,
Sex and Curse,Drama,
The Fixies: Top Secret,Comedy,
Justice,Comedy,
 My Foot!,Comedy,
Submergence,Drama,
Porky's 3: Revenge,Comedy,
Twinkle,Action,
 Twinkle,Action,
 Lucky Stars,Action,
Ruben Brandt,Animation,
 Collector,Animation,
The Scary of Sixty-First,Horror,
Mandingo,History,
The Crimson Pirate,Action,
Fairy Tales,Adventure,
 Today and Tomorrow,Drama,
Children of the Corn: Revelation,Horror,
The Merciless,Action,
Angels with Dirty Faces,Crime,
Dark Web: Cicada 3301,Thriller,
Alvin and the Chipmunks Meet the Wolfman,Animation,
Turn A Gundam II: Moonlight Butterfly,Animation,
Tristana,Drama,
Flatfoot in Hong Kong,Action,
Swingers Sex Party,Drama,
Von Ryan's Express,War,
Revolutionary Girl Utena: The Adolescence of Utena,Animation,
Bunyan and Babe,Adventure,
A Cock and Bull Story,Comedy,
Happy Birthday to Me,Drama,
Creature from the Black Lagoon,Adventure,
The Party at Kitty and Stud's,Comedy,
Pierrot le Fou,Drama,
Catacombs,Horror,
How to Marry a Millionaire,Comedy,
Tad the Lost Explorer and the Mummy's Curse,Adventure,
Crayon Shin-chan: My Moving Story! Cactus Large Attack!,Adventure,
Batman & Bill,Documentary,
The Zodiac,Crime,
Memories of My Father,Drama,
Watch Out,Action,
 We're Mad,Action,
The Thieves,Action,
Tokyo Gore Police,Adventure,
The Lodgers,Drama,
Bartok the Magnificent,Animation,
Tom and Jerry Meet Sherlock Holmes,Family,
Guinea Pig 2: Flower of Flesh and Blood,Horror,
The Young Girls of Rochefort,Romance,
In My Father's Garden,Drama,
The Incident,Thriller,
Go! The Unforgettable Party,Music,
El día de los albañiles: Los maistros del amor,Comedy,
Supercool,Comedy,
The Bélier Family,Comedy,
Cloud 9,Family,
Where Hands Touch,War,
Sister's Younger Husband,Comedy,
My Awkward Sexual Adventure,Comedy,
Tekkonkinkreet,Action,
Daughter of the Wolf,Action,
Going Overboard,Comedy,
Inside Deep Throat,History,
The Best Man Holiday,Comedy,
Shippū! Konoha Gakuen Den!,Animation,
My Darling Clementine,Western,
Half Light,Thriller,
Three Months,Drama,
Cherry Falls,Horror,
The Life and Death of Peter Sellers,Drama,
SPL II: A Time for Consequences,Action,
The Legend of Halloween Jack,Horror,
The Wedding Unplanner,Comedy,
xxxHOLiC The Movie: A Midsummer Night's Dream,Animation,
The Shadow Effect,Science Fiction,
Pay the Ghost,Horror,
Normal,Drama,
Edge of Winter,Drama,
Son of a Rich,Comedy,
Zapped,TV Movie,
Space Chimps,Animation,
Like Father,Drama,
 Pussycat! Kill! Kill!,Action,
School Life,Drama,
Donkey X,Family,
Richie Rich's Christmas Wish,Family,
Lebanon,Drama,
The Tall Blond Man with One Black Shoe,Comedy,
The Clique,Comedy,
The Beauty Inside,Fantasy,
Good Luck Charlie,TV Movie,
 It's Christmas!,TV Movie,
Mirror,Drama,
Blood Brother,Action,
Mektoub,Romance,
 My Love: Canto Uno,Romance,
The Damned,War,
Inspector Gadget 2,Action,
The Traitor,Drama,
Power Rangers Samurai: Clash of the Red Rangers - The Movie,Action,
All About Lily Chou-Chou,Drama,
Palm Swings,Comedy,
Sex School: Student Bodies,Comedy,
Lake Mungo,Horror,
Compulsion,Thriller,
Dark Crimes,Drama,
Sam,Comedy,
Yamakasi,Action,
Bloody Hell,Horror,
Avatar Spirits,Documentary,
Seven Deadly Sins: Envy,Drama,
Hoax,Horror,
Whitney,Music,
Suburra,Crime,
My Perfect Romance,Romance,
Two Women,Drama,
The Swamp,Documentary,
Ace High,Western,
The Cured,Horror,
The Cutting Edge: Fire & Ice,Drama,
The Secret,Documentary,
PlayTime,Comedy,
Radio Silence,Thriller,
Used Cars,Comedy,
Spin Out,Comedy,
Emmanuelle: The Joys of a Woman,Drama,
Balloon,Drama,
Babysitting 2,Comedy,
Bobbleheads: The Movie,Family,
Take Your Pills,Documentary,
First They Killed My Father,War,
Lotoman 2.0,Family,
Bixler High Private Eye,Adventure,
The Matchmaker's Playbook,Romance,
Il Mare,Fantasy,
Audition,Horror,
Ghidorah,Action,
 the Three-Headed Monster,Action,
La Jetée,Romance,
Chaco,War,
Dead Space: Aftermath,Animation,
The Target,Thriller,
Modern Life Is Rubbish,Romance,
Hammy's Boomerang Adventure,Comedy,
Mighty Flash,Drama,
Spy Cat,Animation,
Rudolph the Red-Nosed Reindeer: The Movie,Animation,
Half Brothers,Comedy,
Joy Ride 2: Dead Ahead,Crime,
Dead Water,Thriller,
Beats,Drama,
Seberg,Thriller,
Compadres,Action,
Mammoth,Action,
V/H/S: Viral,Horror,
Thawing Out,Comedy,
Blood Creek,Horror,
Angel Guts: Red Porno,Drama,
Shadow of a Doubt,Crime,
Johnny Guitar,Drama,
The Late Bloomer,Comedy,
Galveston,Thriller,
The House at the End of Time,Horror,
Day Watch,Fantasy,
The Nest,Drama,
Battle of the Bulge,Drama,
Robin Williams: Come Inside My Mind,Documentary,
Puss in Boots: The Last Wish,Animation,
Pablo Escobar: Angel or Demon?,Documentary,
Another Gay Sequel: Gays Gone Wild!,Comedy,
Zombie Tidal Wave,Action,
La Grande Bouffe,Drama,
Revival of Evangelion,Action,
Alex Strangelove,Comedy,
Micmacs,Action,
Frank & Lola,Drama,
Big Time Adolescence,Comedy,
Windstorm,Adventure,
LEGO DC Super Heroes - Aquaman: Rage Of Atlantis,Animation,
Ice Sharks,TV Movie,
Deadgirl,Horror,
Hot Bubblegum,Comedy,
Daisies,Comedy,
P Storm,Action,
Blade: House of Chthon,Action,
Free Solo,Documentary,
Fighter in the Wind,Action,
Amateur,Drama,
The Concubine,Drama,
Anthony Zimmer,Drama,
Belle de Jour,Drama,
A Kind of Murder,Drama,
Ana & Bruno,Animation,
The Work Wife,Drama,
3 Generations,Comedy,
Cyborg She,Action,
Backcountry,Thriller,
Pulling Strings,Comedy,
Le Brio,Drama,
Sex and Breakfast,Comedy,
Turkish Delight,Drama,
Arn: The Knight Templar,Action,
Möbius,Drama,
Towa no Quon 6: Eternal Quon,Animation,
The Sex Trip,Comedy,
The Convent,History,
The Music of Silence,Drama,
Los Modernos,Drama,
Kidnapping,Comedy,
 Caucasian Style,Comedy,
Save the Last Dance 2,Drama,
Gone Nutty,Animation,
Tristan & Isolde,Drama,
Appleseed,Animation,
Support Your Local Sheriff!,Comedy,
Looking Glass,Thriller,
Abraham Lincoln vs. Zombies,Horror,
Out of the Dark,Thriller,
Immoral Tales,Drama,
Becket,Drama,
Dennis the Menace Strikes Again!,Family,
Tom Jones,Adventure,
Legend of the Fist: The Return of Chen Zhen,Drama,
Daddy Day Camp,Family,
Pizza Dare 1,Romance,
The Stoning of Soraya M.,Crime,
Zorba the Greek,Drama,
Young People Fucking,Comedy,
Recalled,Mystery,
Team Thor: Part 1,Comedy,
The Flying Deuces,Comedy,
Ivanhoe,Adventure,
Flying Colors,Comedy,
Where are you going,War,
Skins,Drama,
Dracula: The Original Living Vampire,Horror,
Godzilla vs. Biollante,Action,
Voyage of the Unicorn,Adventure,
A Chinese Odyssey Part One: Pandora's Box,Fantasy,
XXY,Drama,
71: Into the Fire,War,
Panfilov's 28 Men,History,
Belladonna of Sadness,Animation,
Psycho IV – The Beginning,Horror,
Hellraiser: Judgment,Horror,
Sniper: Legacy,Thriller,
Lesbian Vampire Killers,Horror,
Carjacked,Action,
Dead Rising: Watchtower,Horror,
HOUBA! On the Trail of the Marsupilami,Adventure,
Excision,Drama,
Going for Gold,Drama,
Crayon Shin-chan: Fierceness That Invites Storm! The Adult Empire Strikes Back,Animation,
Have a Little Faith,Drama,
Death Saved My Life,Thriller,
Suck Me Shakespeer 3,Comedy,
Come and Find Me,Drama,
Puppet Master,Horror,
Big Top Scooby-Doo!,Family,
Flesh + Blood,Adventure,
Crazy Love,Comedy,
Boarding School,Horror,
Girls Gone Dead,Horror,
Blood Quantum,Horror,
 Mothra and King Ghidorah: Giant Monsters All-Out Attack,Action,
The Darkness,Horror,
Batman Unlimited: Mechs vs. Mutants,Animation,
Sapphire Blue,Fantasy,
Fyre,Documentary,
High Sierra,Action,
When Angels Sleep,Thriller,
55 Steps,Drama,
Sideshow,Comedy,
Jurassic Galaxy,Science Fiction,
Noelle,Family,
Burn the Stage: The Movie,Documentary,
Eating Out: The Open Weekend,Comedy,
Kajillionaire,Crime,
Saint☆Young Men,Animation,
The Land Before Time III: The Time of the Great Giving,Animation,
Air Bud: Spikes Back,Comedy,
Dedicated to my ex,Drama,
Panama,Action,
Restraint,Drama,
Le Divorce,Comedy,
The Toll,Thriller,
Azumi 2: Death or Love,Action,
The Key to Sex,Comedy,
I Don't Like Younger Men 4,Romance,
Back of the Net,Drama,
Windstorm 2,Adventure,
The Garden of Sinners – Chapter 2: A Study in Murder (Part 1),Animation,
ClownTown,Horror,
The Place Promised in Our Early Days,Animation,
The Photographer of Mauthausen,Drama,
CBGB,Drama,
The Night of the Generals,Action,
Rampant,Action,
Metallica: Through the Never,Music,
The Squad,Drama,
Going Places,Comedy,
Contract Killer,Action,
LEGO DC Comics Super Heroes Batman Be-Leaguered,Action,
Young Aunt,Romance,
Dorm Daze 2,Comedy,
Otis,Comedy,
Digimon Tamers: Runaway Locomon,Animation,
Case Closed: Countdown to Heaven,Crime,
Eat,Comedy,
 Play,Comedy,
 Love,Comedy,
Dangerous Lies,Thriller,
Hajime no Ippo - Mashiba vs. Kimura,Animation,
In a Better World,Drama,
Who Finds a Friend Finds a Treasure,Action,
American Kamasutra,Drama,
Devil's Knot,Crime,
Doraemon: Nobita's Great Battle of the Mermaid King,Adventure,
Conor McGregor: Notorious,Documentary,
Beta Test,Thriller,
Jiang Ziya: The Legend of Deification,Animation,
Blackbeard's Ghost,Fantasy,
Upon the Magic Roads,Adventure,
Once Upon a Time in China and America,Action,
QT8: The First Eight,Documentary,
The Wiz,Adventure,
Doraemon: Nobita and the Birth of Japan,Animation,
The Woman,Drama,
Father There Is Only One,Comedy,
Harry & Meghan: A Royal Romance,Romance,
Extra Ordinary,Fantasy,
The Heroes of Telemark,War,
Sex Appeal,Comedy,
Black Cat,Comedy,
 White Cat,Comedy,
Lost Boys: The Tribe,Crime,
Knick Knack,Animation,
Godzilla Raids Again,Action,
Suck Me Shakespeer,Comedy,
DC Films Presents Dawn of the Justice League,Documentary,
The Warrior,History,
God of Gamblers II,Action,
10 Minutes Gone,Crime,
Railroad Tigers,Action,
Banshee Chapter,Horror,
Children of the Corn V: Fields of Terror,Horror,
Frontera,Western,
All the Way Boys,Adventure,
Mutual Relations,Comedy,
Elvis & Anabelle,Drama,
The Snow Queen 3: Fire and Ice,Family,
Boogeyman 2,Horror,
The Red Baron,Action,
Ae Fond Kiss...,Drama,
Page Eight,Mystery,
Grotesque,Horror,
The Collini Case,Thriller,
Godzilla: Tokyo S.O.S.,Action,
Dinosaur Island,Adventure,
Robot Chicken: Star Wars,Animation,
Torrente 3: The Protector,Comedy,
Pumping Iron,Documentary,
The Front Page,Comedy,
Greed,Comedy,
Cut Off,Thriller,
Beyond Skyline,Action,
The High Note,Romance,
That Darn Cat!,Drama,
Merry Christmas,Comedy,
 Drake & Josh,Comedy,
Center of My World,Drama,
Beirut,Action,
Terrorizers,Drama,
Tupac: Resurrection,Music,
Lupin the Third: Jigen's Gravestone,Animation,
13 Minutes,Drama,
Space Truckers,Comedy,
System Crasher,Drama,
Lucid Dream,Science Fiction,
Judy Moody and the Not Bummer Summer,Comedy,
Six Swedish Girls in a Boarding School,Comedy,
Enter the Fat Dragon,Action,
Asterix and Cleopatra,Family,
Mardi Gras : Spring Break,Comedy,
She Wore a Yellow Ribbon,Western,
Savva. Heart of the Warrior,Fantasy,
Ernest & Celestine,Animation,
After the Pandemic,Science Fiction,
Like Water for Chocolate,Drama,
Air Mater,Animation,
In the Arms of an Assassin,Romance,
Irresistible,Comedy,
Group Sex,Comedy,
She Devils of the SS,Drama,
When the Lights Went Out,Thriller,
36th Precinct,Crime,
Night of the Animated Dead,Animation,
Cuban Fury,Comedy,
