movie_name,movie_date,director
Eat Drink Man Woman,1970,Ang Lee
Blue Chips,1970,William Friedkin
The Cowboy Way,1970,Gregg Champion
No Escape,1970,Martin Campbell
The Road to Wellville,1970,Alan Parker
Andre,1970,George Miller
Highlander: The Final Dimension,1970,Andrew Morahan
Cemetery Man,1970,Michele Soavi
Death Machine,1970,Stephen Norrington
Ashes of Time,1970,Kar-Wai Wong
Brainscan,1970,John Flynn
Cabin Boy,1970,Adam Resnick
Guarding Tess,1970,Hugh Wilson
Black Beauty,1970,Caroline Thompson
Iron Will,1970,Charles Haid
Drop Zone,1970,John Badham
Through the Olive Trees,1970,Abbas Kiarostami
To Live,1970,Yimou Zhang
In the Army Now,1970,Daniel Petrie Jr.
Trapped in Paradise,1970,George Gallo
Death Wish: The Face of Death,1970,Allan A. Goldstein
City Slickers II: the Legend of Curly's Gold,1970,Paul Weiland
"Corrina, Corrina",1970,Jessie Nelson
The Ref,1970,Ted Demme
3 Ninjas Kick Back,1970,Charles T. Kanganis
It's Pat: the Movie,1970,Adam Bernstein
The Favor,1970,Donald Petrie
The Paper,1970,Ron Howard
Terminal Velocity,1970,Deran Sarafian
China Moon,1970,John Bailey
Cops and Robbersons,1970,Michael Ritchie
Little Odessa,1970,James Gray
Lassie,1970,Daniel Petrie
Monkey Trouble,1970,Franco Amurri
Fresh,1970,Boaz Yakin
The Puppet Masters,1970,Stuart Orme
The Scout,1970,Michael Ritchie
Backbeat,1970,Iain Softley
Leprechaun 2,1970,Rodman Flender
Love Affair,1970,Glenn Gordon Caron
Mixed Nuts,1970,Nora Ephron
Silent Fall,1970,Bruce Beresford
House Party 3,1970,Eric Meza
The Air Up There,1970,Paul Michael Glaser
Sleep with Me,1970,Rory Kelly
Princess Caraboo,1970,Michael Austin
A Low Down Dirty Shame,1970,Keenen Ivory Wayans
Lightning Jack,1970,Simon Wincer
A Pure Formality,1970,Giuseppe Tornatore
Swimming with Sharks,1970,George Huang
I Love Trouble,1970,Charles Shyer
A Troll in Central Park,1970,Don Bluth
Mosquito,1970,Gary Jones
Blankman,1970,Mike Binder
Trading Mom,1970,Tia Brelis
A Simple Twist of Fate,1970,Gillies MacKinnon
Farinelli,1970,Gérard Corbiau
Priest,1970,Antonia Bird
Mrs. Parker and the Vicious Circle,1970,Alan Rudolph
Barcelona,1970,Whit Stillman
Pred dozhdot,1970,Milcho Manchevski
Burnt by the Sun,1970,Nikita Mikhalkov
War of the Buttons,1970,John Roberts
There Goes My Baby,1970,Floyd Mutrux
The Sum of Us,1970,Geoff Burton
Radioland Murders,1970,Mel Smith
The Inkwell,1970,Matty Rich
Being Human,1970,Bill Forsyth
Jimmy Hollywood,1970,Barry Levinson
Holy Matrimony,1970,Leonard Nimoy
Tom & Viv,1970,Brian Gilbert
Squanto: A Warrior's Tale,1970,Xavier Koller
My Summer Story,1970,Bob Clark
Getting Even with Dad,1970,Howard Deutch
River of Grass,1970,Kelly Reichardt
Rapa Nui,1970,Kevin Reynolds
The Browning Version,1970,Mike Figgis
Cobb,1970,Ron Shelton
Die Hard with a Vengeance,1970,John McTiernan
12 Monkeys,1970,Terry Gilliam
Mighty Morphin Power Rangers: The Movie,1970,Bryan Spicer
Four Rooms,1970,Directors
La Haine,1970,Mathieu Kassovitz
Pocahontas,1970,Mike Gabriel
Ghost in the Shell,1970,Mamoru Oshii
The Brady Bunch Movie,1970,Betty Thomas
The City of Lost Children,1970,Marc Caro
Higher Learning,1970,John Singleton
Jade,1970,William Friedkin
The Big Green,1970,Holly Goldberg Sloan
Halloween: The Curse of Michael Myers,1970,Joe Chappelle
It Takes Two,1970,Andy Tennant
Dead Presidents,1970,Albert Hughes
The Baby-Sitters Club,1970,Melanie Mayron
Waiting to Exhale,1970,Forest Whitaker
Rumble in the Bronx,1970,Stanley Tong
Devil in a Blue Dress,1970,Carl Franklin
How to Make an American Quilt,1970,Jocelyn Moorhouse
Kicking and Screaming,1970,Noah Baumbach
Tales from the Crypt: Demon Knight,1970,Ernest R. Dickerson
Living in Oblivion,1970,Tom DiCillo
Tom and Huck,1970,Peter Hewitt
Village of the Damned,1970,John Carpenter
Wild Bill,1970,Walter Hill
Boys on the Side,1970,Herbert Ross
Tales from the Hood,1970,Rusty Cundieff
Candyman: Farewell to the Flesh,1970,Bill Condon
The Crossing Guard,1970,Sean Penn
Man of the House,1970,James Orr
Hideaway,1970,Brett Leonard
When Night Is Falling,1970,Patricia Rozema
Total Eclipse,1970,Agnieszka Holland
Fair Game,1970,Andrew Sipes
Lord of Illusions,1970,Clive Barker
The Scarlet Letter,1970,Roland Joffé
Senior Trip,1970,Kelly Makin
Free Willy 2: The Adventure Home,1970,Dwight H. Little
The Doom Generation,1970,Gregg Araki
Safe,1970,Todd Haynes
Circle of Friends,1970,Pat O'Connor
Canadian Bacon,1970,Michael Moore
Screamers,1970,Christian Duguay
Vampire in Brooklyn,1970,Wes Craven
Richard III,1970,Richard Loncraine
The Day of the Beast,1970,Álex de la Iglesia
A Kid in King Arthur's Court,1970,Michael Gottlieb
Othello,1970,Oliver Parker
Gold Diggers: The Secret of Bear Mountain,1970,Kevin James Dobson
Clockers,1970,Spike Lee
Something to Talk About,1970,Lasse Hallström
Tall Tale,1970,Jeremiah S. Chechik
Kiss of Death,1970,Barbet Schroeder
Delta of Venus,1970,Zalman King
Heavy,1970,James Mangold
Home for the Holidays,1970,Jodie Foster
Angels and Insects,1970,Philip Haas
The Cure,1970,Peter Horton
The Horseman on the Roof,1970,Jean-Paul Rappeneau
Forget Paris,1970,Billy Crystal
Mad Love,1970,Antonia Bird
The Hunted,1970,J.F. Lawton
Restoration,1970,Michael Hoffman
Al di là delle nuvole,1970,Michelangelo Antonioni
My Family,1970,Gregory Nava
The Brothers McMullen,1970,Edward Burns
The Last Supper,1970,Stacy Title
Bushwhacked,1970,Greg Beeman
La Cérémonie,1970,Claude Chabrol
The Addiction,1970,Abel Ferrara
Last of the Dogmen,1970,Tab Murphy
The Englishman Who Went Up a Hill But Came Down a Mountain,1970,Christopher Monger
Jack & Sarah,1970,Tim Sullivan
The Flower of My Secret,1970,Pedro Almodóvar
Blue in the Face,1970,Paul Auster
Bye Bye Love,1970,Sam Weisman
The Mangler,1970,Tobe Hooper
Jeffrey,1970,Christopher Ashley
Angus,1970,Patrick Read Johnson
Party Girl,1970,Daisy von Scherler Mayer
Operation Dumbo Drop,1970,Simon Wincer
Losing Isaiah,1970,Stephen Gyllenhaal
The Underneath,1970,Steven Soderbergh
The Pebble and the Penguin,1970,Don Bluth
Fluke,1970,Carlo Carlei
Houseguest,1970,Randall Miller
Bad Company,1970,Damian Harris
The White Balloon,1970,Jafar Panahi
Georgia,1970,Ulu Grosbard
Land and Freedom,1970,Ken Loach
White Man's Burden,1970,Desmond Nakano
Never Talk to Strangers,1970,Peter Hall
Top Dog,1970,Aaron Norris
The Incredibly True Adventure of Two Girls in Love,1970,Maria Maggenti
Jury Duty,1970,John Fortenberry
Rumpelstiltskin,1970,Mark Jones
An Awfully Big Adventure,1970,Mike Newell
To vlemma tou Odyssea,1970,Theodoros Angelopoulos
Dr. Jekyll and Ms. Hyde,1970,David Price
Jefferson in Paris,1970,James Ivory
Three Wishes,1970,Martha Coolidge
Far from Home: the Adventures of Yellow Dog,1970,Phillip Borsos
New Jersey Drive,1970,Nick Gomez
The Star Maker,1970,Giuseppe Tornatore
La fille seule,1970,Benoît Jacquot
Magic in the Water,1970,Rick Stevenson
Miami Rhapsody,1970,David Frankel
Antonia's Line,1970,Marleen Gorris
Rough Magic,1970,Clare Peploe
Beyond Rangoon,1970,John Boorman
The Amazing Panda Adventure,1970,Christopher Cain
Nelly & Monsieur Arnaud,1970,Claude Sautet
The Walking Dead,1970,Preston A. Whitmore II
Panther,1970,Mario Van Peebles
Bound,1970,Lana Wachowski
The Mirror Has Two Faces,1970,Barbra Streisand
The Island of Dr. Moreau,1970,John Frankenheimer
Kingpin,1970,Bobby Farrelly
The Hunchback of Notre Dame,1970,Gary Trousdale
Thinner,1970,Tom Holland
Hard Eight,1970,Paul Thomas Anderson
Big Night,1970,Campbell Scott
Set It Off,1970,F. Gary Gray
White Squall,1970,Ridley Scott
Kama Sutra: A Tale of Love,1970,Mira Nair
Beavis and Butt-Head Do America,1970,Directors
Barb Wire,1970,David Hogan
Eye for an Eye,1970,John Schlesinger
2 Days in the Valley,1970,John Herzfeld
Trees Lounge,1970,Steve Buscemi
Kazaam,1970,Paul Michael Glaser
Down Periscope,1970,David S. Ward
Mulholland Falls,1970,Lee Tamahori
She's the One,1970,Edward Burns
Brassed Off,1970,Mark Herman
Maximum Risk,1970,Ringo Lam
Harriet the Spy,1970,Bronwen Hughes
Flipper,1970,Alan Shapiro
Diabolique,1970,Jeremiah S. Chechik
Bordello of Blood,1970,Gilbert Adler
The Substitute,1970,Robert Mandel
House Arrest,1970,Harry Winer
A Very Brady Sequel,1970,Arlene Sanford
The Crow: City of Angels,1970,Tim Pope
Basquiat,1970,Julian Schnabel
Muppet Treasure Island,1970,Brian Henson
Hellraiser: Bloodline,1970,Director
Manny & Lo,1970,Lisa Krueger
Beautiful Thing,1970,Hettie Macdonald
The Chamber,1970,James Foley
Blood and Wine,1970,Bob Rafelson
Jude,1970,Michael Winterbottom
Mad Dog Time,1970,Larry Bishop
Irma Vep,1970,Olivier Assayas
Mrs. Winterbourne,1970,Richard Benjamin
The Portrait of a Lady,1970,Jane Campion
Foxfire,1970,Annette Haywood-Carter
The Glimmer Man,1970,John Gray
Up Close & Personal,1970,Jon Avnet
The Juror,1970,Brian Gibson
Flirting with Disaster,1970,David O. Russell
Homeward Bound II: Lost in San Francisco,1970,David R. Ellis
Joe's Apartment,1970,John Payson
Ghosts of Mississippi,1970,Rob Reiner
A Summer's Tale,1970,Éric Rohmer
The Preacher's Wife,1970,Penny Marshall
Jane Eyre,1970,Franco Zeffirelli
If Lucy Fell,1970,Eric Schaeffer
SubUrbia,1970,Richard Linklater
First Strike,1970,Stanley Tong
Bad Moon,1970,Eric Red
Dunston Checks In,1970,Ken Kwapis
Carpool,1970,Arthur Hiller
The Daytrippers,1970,Greg Mottola
Before and After,1970,Barbet Schroeder
Citizen Ruth,1970,Alexander Payne
Extreme Measures,1970,Michael Apted
Female Perversions,1970,Susan Streitfeld
A Thin Line Between Love and Hate,1970,Martin Lawrence
Kissed,1970,Lynne Stopkewich
The Whole Wide World,1970,Dan Ireland
Dear God,1970,Garry Marshall
Bed of Roses,1970,Michael Goldenberg
The Pallbearer,1970,Matt Reeves
Lawnmower Man 2: Beyond Cyberspace,1970,Farhad Mann
A Family Thing,1970,Richard Pearce
Curdled,1970,Reb Braddock
First Kid,1970,David Mickey Evans
Eddie,1970,Steve Rash
Feeling Minnesota,1970,Steven Baigelman
The Pillow Book,1970,Peter Greenaway
The Adventures of Pinocchio,1970,Steve Barron
City Hall,1970,Harold Becker
Night Falls on Manhattan,1970,Sidney Lumet
The Great White Hype,1970,Reginald Hudlin
Twelfth Night,1970,Trevor Nunn
Mary Reilly,1970,Stephen Frears
My Fellow Americans,1970,Peter Segal
Sgt. Bilko,1970,Jonathan Lynn
Heaven's Prisoners,1970,Phil Joanou
Caught,1970,Robert M. Young
I Shot Andy Warhol,1970,Mary Harron
The Sunchaser,1970,Michael Cimino
All Dogs Go to Heaven 2,1970,Larry Leker
Girl 6,1970,Spike Lee
The Evening Star,1970,Robert Harling
Larger Than Life,1970,Howard Franklin
Head Above Water,1970,Jim Wilson
Two If by Sea,1970,Bill Bennett
The Stupids,1970,John Landis
The Funeral,1970,Abel Ferrara
Kids in the Hall: Brain Candy,1970,Kelly Makin
High School High,1970,Hart Bochner
Schizopolis,1970,Steven Soderbergh
The Van,1970,Stephen Frears
Alaska,1970,Fraser C. Heston
Moll Flanders,1970,Pen Densham
The Associate,1970,Donald Petrie
Shiloh,1970,Dale Rosenbloom
In Love and War,1970,Richard Attenborough
Surviving Picasso,1970,James Ivory
Kansas City,1970,Robert Altman
Mr. Wrong,1970,Nick Castle
Fled,1970,Kevin Hooks
Infinity,1970,Matthew Broderick
Unforgettable,1970,John Dahl
Bloodsport 2,1970,Alan Mehrez
Phat Beach,1970,Doug Ellin
Last Dance,1970,Bruce Beresford
Grace of My Heart,1970,Allison Anders
Celtic Pride,1970,Tom DeCerchio
Ed,1970,Bill Couturié
Batman & Robin,1970,Joel Schumacher
Event Horizon,1970,Paul W.S. Anderson
Hercules,1970,Ron Clements
Alien: Resurrection,1970,Jean-Pierre Jeunet
Anastasia,1970,Don Bluth
Perfect Blue,1970,Satoshi Kon
Anaconda,1970,Luis Llosa
Wilde,1970,Brian Gilbert
Mimic,1970,Guillermo del Toro
Fierce Creatures,1970,Fred Schepisi
Mortal Kombat: Annihilation,1970,John R. Leonetti
Happy Together,1970,Kar-Wai Wong
The Borrowers,1970,Peter Hewitt
Clockwatchers,1970,Jill Sprecher
Bliss,1970,Lance Young
Mousehunt,1970,Gore Verbinski
Inventing the Abbotts,1970,Pat O'Connor
Open Your Eyes,1970,Alejandro Amenábar
Soul Food,1970,George Tillman Jr.
Taste of Cherry,1970,Abbas Kiarostami
Wishmaster,1970,Robert Kurtzman
Jungle 2 Jungle,1970,John Pasquin
B*A*P*S,1970,Robert Townsend
The Boxer,1970,Jim Sheridan
Picture Perfect,1970,Glenn Gordon Caron
RocketMan,1970,Stuart Gillard
Switchback,1970,Jeb Stuart
Wild America,1970,William Dear
Steel,1970,Kenneth Johnson
Eve's Bayou,1970,Kasi Lemmons
Cure,1970,Kiyoshi Kurosawa
Live Flesh,1970,Pedro Almodóvar
Fire Down Below,1970,Félix Enríquez Alcalá
Air Bud,1970,Charles Martin Smith
The Opposite of Sex,1970,Don Roos
For Richer or Poorer,1970,Bryan Spicer
The Castle,1970,Rob Sitch
Turbo: A Power Rangers Movie,1970,Shuki Levy
Rosewood,1970,John Singleton
Addicted to Love,1970,Griffin Dunne
Red Corner,1970,Jon Avnet
Affliction,1970,Paul Schrader
Love Jones,1970,Theodore Witcher
A Thousand Acres,1970,Jocelyn Moorhouse
Nowhere,1970,Gregg Araki
Hoodlum,1970,Bill Duke
Excess Baggage,1970,Marco Brambilla
Fever Pitch,1970,David Evans
The Beautician and the Beast,1970,Ken Kwapis
City of Industry,1970,John Irvin
Bent,1970,Sean Mathias
One Eight Seven,1970,Kevin Reynolds
Mrs. Brown,1970,John Madden
Fireworks,1970,Takeshi Kitano
Insomnia,1970,Erik Skjoldbjærg
Booty Call,1970,Jeff Pollack
Nightwatch,1970,Ole Bornedal
The Night Flier,1970,Mark Pavia
Kull the Conqueror,1970,John Nicolella
The Spanish Prisoner,1970,David Mamet
The Pest,1970,Paul Miller
The Wings of the Dove,1970,Iain Softley
Warriors of Virtue,1970,Ronny Yu
Gridlock'd,1970,Vondie Curtis-Hall
FairyTale: A True Story,1970,Charles Sturridge
The Apostle,1970,Robert Duvall
Still Breathing,1970,James F. Robinson
Mr. Nice Guy,1970,Sammo Kam-Bo Hung
That Darn Cat,1970,Bob Spiers
Anna Karenina,1970,Bernard Rose
Ulee's Gold,1970,Victor Nunez
Prefontaine,1970,Steve James
Cats Don't Dance,1970,Mark Dindal
Turbulence,1970,Robert Butler
One Night Stand,1970,Mike Figgis
Paradise Road,1970,Bruce Beresford
Trojan War,1970,George Huang
Mr. Magoo,1970,Stanley Tong
Fathers' Day,1970,Ivan Reitman
Lawn Dogs,1970,John Duigan
Two Girls and a Guy,1970,James Toback
Free Willy 3: The Rescue,1970,Sam Pillsbury
The House of Yes,1970,Mark Waters
She's So Lovely,1970,Nick Cassavetes
Twin Town,1970,Kevin Allen
Leave It to Beaver,1970,Andy Cadiff
A Simple Wish,1970,Michael Ritchie
Going All the Way,1970,Mark Pellington
Star Kid,1970,Manny Coto
Plump Fiction,1970,Bob Koherr
The Last Time I Committed Suicide,1970,Stephen Kay
Out to Sea,1970,Martha Coolidge
Gone Fishin',1970,Christopher Cain
Gang Related,1970,Jim Kouf
Most Wanted,1970,David Hogan
8 Heads in a Duffel Bag,1970,Tom Schulman
The Sixth Man,1970,Randall Miller
Firelight,1970,William Nicholson
Masterminds,1970,Roger Christian
The Real Blonde,1970,Tom DiCillo
The Assignment,1970,Christian Duguay
Eight Days a Week,1970,Michael Davis
Welcome to Sarajevo,1970,Michael Winterbottom
Swept from the Sea,1970,Beeban Kidron
Playing God,1970,Andy Wilson
In the Company of Men,1970,Neil LaBute
Hugo Pool,1970,Robert Downey Sr.
How to Be a Player,1970,Lionel C. Martin
The Locusts,1970,John Patrick Kelley
Mr. Jealousy,1970,Noah Baumbach
McHale's Navy,1970,Bryan Spicer
Oscar and Lucinda,1970,Gillian Armstrong
Smilla's Sense of Snow,1970,Bille August
Trial and Error,1970,Jonathan Lynn
The MatchMaker,1970,Mark Joffe
There's Something About Mary,1970,Bobby Farrelly
A Bug's Life,1970,John Lasseter
Mulan,1970,Tony Bancroft
Ever After: A Cinderella Story,1970,Andy Tennant
Can't Hardly Wait,1970,Harry Elfont
The Prince of Egypt,1970,Brenda Chapman
The Celebration,1970,Thomas Vinterberg
Lost in Space,1970,Stephen Hopkins
Halloween H20: 20 Years Later,1970,Steve Miner
Disturbing Behavior,1970,David Nutter
Run Lola Run,1970,Tom Tykwer
Antz,1970,Eric Darnell
I Stand Alone,1970,Gaspar Noé
The Avengers,1970,Jeremiah S. Chechik
The Legend of 1900,1970,Giuseppe Tornatore
Why Do Fools Fall in Love,1970,Gregory Nava
Six-String Samurai,1970,Lance Mungia
L'ennui,1970,Cédric Kahn
Croupier,1970,Mike Hodges
Species II,1970,Peter Medak
Madeline,1970,Daisy von Scherler Mayer
The Last Days of Disco,1970,Whit Stillman
The Red Violin,1970,François Girard
The Object of My Affection,1970,Nicholas Hytner
Twilight,1970,Robert Benton
Pokémon: The First Movie - Mewtwo Strikes Back,1970,Kunihiko Yuyama
Belly,1970,Hype Williams
Waking Ned Devine,1970,Kirk Jones
Eternity and a Day,1970,Theodoros Angelopoulos
Quest for Camelot,1970,Frederik Du Chau
Show Me Love,1970,Lukas Moodysson
Strike!,1970,Sarah Kernochan
The Mighty,1970,Peter Chelsom
New Rose Hotel,1970,Abel Ferrara
Simon Birch,1970,Mark Steven Johnson
The Idiots,1970,Lars von Trier
Thursday,1970,Skip Woods
Dance with Me,1970,Randa Haines
Hush,1970,Jonathan Darby
How Stella Got Her Groove Back,1970,Kevin Rodney Sullivan
Almost Heroes,1970,Christopher Guest
Major League: Back to the Minors,1970,John Warren
High Art,1970,Lisa Cholodenko
Playing by Heart,1970,Willard Carroll
The Rugrats Movie,1970,Igor Kovalyov
The Players Club,1970,Ice Cube
Dead Man on Campus,1970,Alan Cohn
Senseless,1970,Penelope Spheeris
Black Dog,1970,Kevin Hooks
Dangerous Beauty,1970,Marshall Herskovitz
The Newton Boys,1970,Richard Linklater
Central Station,1970,Walter Salles
Pecker,1970,John Waters
Without Limits,1970,Robert Towne
Wide Awake,1970,M. Night Shyamalan
Return to Paradise,1970,Joseph Ruben
Mafia!,1970,Jim Abrahams
Desperate Measures,1970,Barbet Schroeder
I Want You,1970,Michael Winterbottom
Hideous Kinky,1970,Gillies MacKinnon
Phantoms,1970,Joe Chappelle
Smoke Signals,1970,Chris Eyre
Beloved,1970,Jonathan Demme
3 Ninjas: High Noon at Mega Mountain,1970,Sean McNamara
Lovers of the Arctic Circle,1970,Julio Medem
One True Thing,1970,Carl Franklin
Firestorm,1970,Dean Semler
Slums of Beverly Hills,1970,Tamara Jenkins
Palmetto,1970,Volker Schlöndorff
Strangeland,1970,John Pieplow
Le Dîner de Cons,1970,Francis Veber
Paulie,1970,John Roberts
After Life,1970,Hirokazu Koreeda
Barney's Great Adventure,1970,Steve Gomer
Permanent Midnight,1970,David Veloz
Meet the Deedles,1970,Steve Boyum
The Gingerbread Man,1970,Robert Altman
Savior,1970,Predrag Antonijevic
Little Voice,1970,Mark Herman
The Odd Couple II,1970,Howard Deutch
Spriggan,1970,Hirotsugu Kawasaki
Besieged,1970,Bernardo Bertolucci
Clay Pigeons,1970,David Dobkin
Knock Off,1970,Hark Tsui
I'll Be Home for Christmas,1970,Arlene Sanford
Edge of Seventeen,1970,David Moreton
My Giant,1970,Michael Lehmann
Ringmaster,1970,Neil Abramson
The General,1970,John Boorman
The Acid House,1970,Paul McGuigan
Another Day in Paradise,1970,Larry Clark
Kissing a Fool,1970,Doug Ellin
"A Cool, Dry Place",1970,John N. Smith
Sour Grapes,1970,Larry David
Still Crazy,1970,Brian Gibson
The Land Girls,1970,David Leland
Place Vendôme,1970,Nicole Garcia
Little Men,1970,Rodney Gibbons
Holy Man,1970,Stephen Herek
Your Friends and Neighbors,1970,Neil LaBute
Zero Effect,1970,Jake Kasdan
Krippendorf's Tribe,1970,Todd Holland
Hell's Kitchen,1970,Tony Cinciripini
Homegrown,1970,Stephen Gyllenhaal
Hurlyburly,1970,Anthony Drazan
Home Fries,1970,Dean Parisot
Sweet Jane,1970,Joe Gayton
American Pie,1970,Paul Weitz
Austin Powers: the Spy Who Shagged Me,1970,Jay Roach
The Blair Witch Project,1970,Daniel Myrick
Toy Story 2,1970,John Lasseter
Tarzan,1970,Chris Buck
Romance,1970,Catherine Breillat
The 13th Warrior,1970,John McTiernan
A Walk on the Moon,1970,Tony Goldwyn
The Messenger: The Story of Joan of Arc,1970,Luc Besson
Ratcatcher,1970,Lynne Ramsay
Mansfield Park,1970,Patricia Rozema
Pola X,1970,Leos Carax
Teaching Mrs. Tingle,1970,Kevin Williamson
All About My Mother,1970,Pedro Almodóvar
Drive Me Crazy,1970,John Schultz
Stigmata,1970,Rupert Wainwright
The Other Sister,1970,Garry Marshall
Brokedown Palace,1970,Jonathan Kaplan
Holy Smoke,1970,Jane Campion
Virus,1970,John Bruno
Superstar,1970,Bruce McCulloch
The Best Man,1970,Malcolm D. Lee
Dick,1970,Andrew Fleming
The War Zone,1970,Tim Roth
Titus,1970,Julie Taymor
Better Than Chocolate,1970,Anne Wheeler
Body Shots,1970,Michael Cristofer
Angela's Ashes,1970,Alan Parker
Universal Soldier: the Return,1970,Mic Rodgers
Humanity,1970,Bruno Dumont
The End of the Affair,1970,Neil Jordan
My Favorite Martian,1970,Donald Petrie
Beau travail,1970,Claire Denis
Anywhere But Here,1970,Wayne Wang
Ride with the Devil,1970,Ang Lee
200 Cigarettes,1970,Risa Bramon Garcia
Sunshine,1970,István Szabó
Random Hearts,1970,Sydney Pollack
Mickey Blue Eyes,1970,Kelly Makin
Asterix and Obelix vs. Caesar,1970,Claude Zidi
Fantasia 2000,1970,Directors
The Rage: Carrie 2,1970,Katt Shea
